    2.19363   -0.36312
    2.20750   -0.36335
    2.22137   -0.36365
    2.23524   -0.36407
    2.24912   -0.36461
    2.26299   -0.36530
    2.27686   -0.36615
    2.29073   -0.36718

    0.00000   -0.06420
    0.01387   -0.06477
    0.02774   -0.06646
    0.04161   -0.06919
    0.05548   -0.07287
    0.06935   -0.07736
    0.08322   -0.08255
    0.09709   -0.08832
    0.11097   -0.09455
    0.12484   -0.10115
    0.13871   -0.10804
    0.15258   -0.11515
    0.16645   -0.12242
    0.18032   -0.12980
    0.19419   -0.13724
    0.20806   -0.14471
    0.22193   -0.15215
    0.23580   -0.15956
    0.24967   -0.16690
    0.26354   -0.17414
    0.27741   -0.18127
    0.29128   -0.18826
    0.30515   -0.19510
    0.31902   -0.20178
    0.33290   -0.20827
    0.34677   -0.21456
    0.36064   -0.22065
    0.37451   -0.22652
    0.38838   -0.23216
    0.40225   -0.23756
    0.41612   -0.24272
    0.42999   -0.24763
    0.44386   -0.25227
    0.45773   -0.25665
    0.47160   -0.26075
    0.48547   -0.26458
    0.49934   -0.26812
    0.51321   -0.27138
    0.52708   -0.27436
    0.54095   -0.27704
    0.55483   -0.27945
    0.56870   -0.28157
    0.58257   -0.28342
    0.59644   -0.28501
    0.61031   -0.28636
    0.62418   -0.28748
    0.63859   -0.28669
    0.65301   -0.28560
    0.66742   -0.28431
    0.68184   -0.28292
    0.69625   -0.28150
    0.71067   -0.28012
    0.72508   -0.27883
    0.73950   -0.27767
    0.75391   -0.27666
    0.76833   -0.27581
    0.78274   -0.27511
    0.79716   -0.27456
    0.81157   -0.27414
    0.82599   -0.27384
    0.84040   -0.27364
    0.85481   -0.27352
    0.86923   -0.27347
    0.88364   -0.27346
    0.89806   -0.27348
    0.91247   -0.27353
    0.92689   -0.27358
    0.94130   -0.27362
    0.95572   -0.27366
    0.97013   -0.27369
    0.98455   -0.27370
    0.99870   -0.27327
    1.01286   -0.27201
    1.02702   -0.26995
    1.04117   -0.26713
    1.05533   -0.26361
    1.06949   -0.25945
    1.08364   -0.25471
    1.09780   -0.24946
    1.11196   -0.24374
    1.12611   -0.23762
    1.14027   -0.23112
    1.15443   -0.22431
    1.16858   -0.21720
    1.18274   -0.20983
    1.19690   -0.20224
    1.21105   -0.19446
    1.22521   -0.18652
    1.23937   -0.17844
    1.25352   -0.17025
    1.26768   -0.16199
    1.28184   -0.15368
    1.29599   -0.14538
    1.31015   -0.13710
    1.32431   -0.12890
    1.33846   -0.12083
    1.35262   -0.11294
    1.36678   -0.10529
    1.38093   -0.09797
    1.39509   -0.09106
    1.40925   -0.08466
    1.42340   -0.07889
    1.43756   -0.07389
    1.45172   -0.06979
    1.46587   -0.06673
    1.48003   -0.06484
    1.49419   -0.06420
    1.50820   -0.06465
    1.52221   -0.06598
    1.53622   -0.06816
    1.55023   -0.07112
    1.56424   -0.07476
    1.57826   -0.07902
    1.59227   -0.08380
    1.60628   -0.08904
    1.62029   -0.09466
    1.63430   -0.10060
    1.64831   -0.10682
    1.66232   -0.11327
    1.67634   -0.11990
    1.69035   -0.12669
    1.70436   -0.13360
    1.71837   -0.14062
    1.73238   -0.14771
    1.74639   -0.15486
    1.76040   -0.16204
    1.77442   -0.16925
    1.78843   -0.17646
    1.80244   -0.18366
    1.81645   -0.19083
    1.83046   -0.19797
    1.84447   -0.20505
    1.85848   -0.21206
    1.87250   -0.21899
    1.88651   -0.22583
    1.90052   -0.23254
    1.91453   -0.23913
    1.92854   -0.24555
    1.94255   -0.25180
    1.95657   -0.25783
    1.97058   -0.26360
    1.98459   -0.26908
    1.99860   -0.27418
    2.01261   -0.27883
    2.02662   -0.28292
    2.04063   -0.28634
    2.05465   -0.28893
    2.06866   -0.29055
    2.08267   -0.29111
    2.09654   -0.29111
    2.11041   -0.29111
    2.12428   -0.29110
    2.13815   -0.29109
    2.15202   -0.29107
    2.16589   -0.29103
    2.17976   -0.29096
    2.19363   -0.29085
    2.20750   -0.29069
    2.22137   -0.29046
    2.23524   -0.29013
    2.24912   -0.28969
    2.26299   -0.28912
    2.27686   -0.28839
    2.29073   -0.28748

    0.00000   -0.06420
    0.01387   -0.06438
    0.02774   -0.06492
    0.04161   -0.06581
    0.05548   -0.06704
    0.06935   -0.06860
    0.08322   -0.07046
    0.09709   -0.07262
    0.11097   -0.07503
    0.12484   -0.07768
    0.13871   -0.08055
    0.15258   -0.08359
    0.16645   -0.08680
    0.18032   -0.09014
    0.19419   -0.09359
    0.20806   -0.09712
    0.22193   -0.10071
    0.23580   -0.10434
    0.24967   -0.10798
    0.26354   -0.11162
    0.27741   -0.11524
    0.29128   -0.11882
    0.30515   -0.12235
    0.31902   -0.12581
    0.33290   -0.12919
    0.34677   -0.13248
    0.36064   -0.13565
    0.37451   -0.13871
    0.38838   -0.14165
    0.40225   -0.14445
    0.41612   -0.14710
    0.42999   -0.14959
    0.44386   -0.15193
    0.45773   -0.15409
    0.47160   -0.15608
    0.48547   -0.15788
    0.49934   -0.15950
    0.51321   -0.16092
    0.52708   -0.16214
    0.54095   -0.16316
    0.55483   -0.16399
    0.56870   -0.16461
    0.58257   -0.16504
    0.59644   -0.16528
    0.61031   -0.16534
    0.62418   -0.16522
    0.63859   -0.16518
    0.65301   -0.16481
    0.66742   -0.16409
    0.68184   -0.16301
    0.69625   -0.16154
    0.71067   -0.15970
    0.72508   -0.15749
    0.73950   -0.15493
    0.75391   -0.15205
    0.76833   -0.14888
    0.78274   -0.14548
    0.79716   -0.14189
    0.81157   -0.13817
    0.82599   -0.13438
    0.84040   -0.13059
    0.85481   -0.12687
    0.86923   -0.12329
    0.88364   -0.11991
    0.89806   -0.11680
    0.91247   -0.11404
    0.92689   -0.11168
    0.94130   -0.10978
    0.95572   -0.10839
    0.97013   -0.10754
    0.98455   -0.10725
    0.99870   -0.10718
    1.01286   -0.10697
    1.02702   -0.10662
    1.04117   -0.10613
    1.05533   -0.10550
    1.06949   -0.10475
    1.08364   -0.10386
    1.09780   -0.10285
    1.11196   -0.10172
    1.12611   -0.10048
    1.14027   -0.09913
    1.15443   -0.09768
    1.16858   -0.09614
    1.18274   -0.09453
    1.19690   -0.09284
    1.21105   -0.09108
    1.22521   -0.08928
    1.23937   -0.08744
    1.25352   -0.08558
    1.26768   -0.08370
    1.28184   -0.08182
    1.29599   -0.07997
    1.31015   -0.07814
    1.32431   -0.07636
    1.33846   -0.07465
    1.35262   -0.07301
    1.36678   -0.07147
    1.38093   -0.07004
    1.39509   -0.06874
    1.40925   -0.06758
    1.42340   -0.06657
    1.43756   -0.06573
    1.45172   -0.06507
    1.46587   -0.06459
    1.48003   -0.06429
    1.49419   -0.06420
    1.50820   -0.06438
    1.52221   -0.06493
    1.53622   -0.06584
    1.55023   -0.06709
    1.56424   -0.06867
    1.57826   -0.07055
    1.59227   -0.07271
    1.60628   -0.07512
    1.62029   -0.07776
    1.63430   -0.08060
    1.64831   -0.08361
    1.66232   -0.08676
    1.67634   -0.09002
    1.69035   -0.09338
    1.70436   -0.09680
    1.71837   -0.10026
    1.73238   -0.10374
    1.74639   -0.10723
    1.76040   -0.11069
    1.77442   -0.11412
    1.78843   -0.11750
    1.80244   -0.12081
    1.81645   -0.12404
    1.83046   -0.12717
    1.84447   -0.13020
    1.85848   -0.13311
    1.87250   -0.13589
    1.88651   -0.13853
    1.90052   -0.14103
    1.91453   -0.14337
    1.92854   -0.14555
    1.94255   -0.14757
    1.95657   -0.14941
    1.97058   -0.15106
    1.98459   -0.15254
    1.99860   -0.15383
    2.01261   -0.15492
    2.02662   -0.15582
    2.04063   -0.15652
    2.05465   -0.15702
    2.06866   -0.15733
    2.08267   -0.15743
    2.09654   -0.15750
    2.11041   -0.15771
    2.12428   -0.15805
    2.13815   -0.15852
    2.15202   -0.15908
    2.16589   -0.15974
    2.17976   -0.16045
    2.19363   -0.16120
    2.20750   -0.16196
    2.22137   -0.16270
    2.23524   -0.16339
    2.24912   -0.16402
    2.26299   -0.16454
    2.27686   -0.16495
    2.29073   -0.16522

    0.00000   -0.06420
    0.01387   -0.06425
    0.02774   -0.06440
    0.04161   -0.06465
    0.05548   -0.06500
    0.06935   -0.06546
    0.08322   -0.06601
    0.09709   -0.06667
    0.11097   -0.06743
    0.12484   -0.06829
    0.13871   -0.06926
    0.15258   -0.07032
    0.16645   -0.07149
    0.18032   -0.07277
    0.19419   -0.07414
    0.20806   -0.07561
    0.22193   -0.07718
    0.23580   -0.07884
    0.24967   -0.08060
    0.26354   -0.08244
    0.27741   -0.08437
    0.29128   -0.08639
    0.30515   -0.08847
    0.31902   -0.09063
    0.33290   -0.09286
    0.34677   -0.09515
    0.36064   -0.09749
    0.37451   -0.09988
    0.38838   -0.10230
    0.40225   -0.10476
    0.41612   -0.10725
    0.42999   -0.10975
    0.44386   -0.11227
    0.45773   -0.11479
    0.47160   -0.11730
    0.48547   -0.11979
    0.49934   -0.12227
    0.51321   -0.12472
    0.52708   -0.12713
    0.54095   -0.12949
    0.55483   -0.13180
    0.56870   -0.13405
    0.58257   -0.13623
    0.59644   -0.13834
    0.61031   -0.14037
    0.62418   -0.14231
    0.63859   -0.14110
    0.65301   -0.13977
    0.66742   -0.13831
    0.68184   -0.13674
    0.69625   -0.13507
    0.71067   -0.13333
    0.72508   -0.13152
    0.73950   -0.12965
    0.75391   -0.12775
    0.76833   -0.12584
    0.78274   -0.12392
    0.79716   -0.12202
    0.81157   -0.12016
    0.82599   -0.11836
    0.84040   -0.11664
    0.85481   -0.11501
    0.86923   -0.11349
    0.88364   -0.11211
    0.89806   -0.11087
    0.91247   -0.10979
    0.92689   -0.10889
    0.94130   -0.10818
    0.95572   -0.10767
    0.97013   -0.10735
    0.98455   -0.10725
    0.99870   -0.10718
    1.01286   -0.10697
    1.02702   -0.10662
    1.04117   -0.10613
    1.05533   -0.10550
    1.06949   -0.10475
    1.08364   -0.10386
    1.09780   -0.10285
    1.11196   -0.10172
    1.12611   -0.10048
    1.14027   -0.09913
    1.15443   -0.09768
    1.16858   -0.09614
    1.18274   -0.09453
    1.19690   -0.09284
    1.21105   -0.09108
    1.22521   -0.08928
    1.23937   -0.08744
    1.25352   -0.08558
    1.26768   -0.08370
    1.28184   -0.08182
    1.29599   -0.07997
    1.31015   -0.07814
    1.32431   -0.07636
    1.33846   -0.07465
    1.35262   -0.07301
    1.36678   -0.07147
    1.38093   -0.07004
    1.39509   -0.06874
    1.40925   -0.06758
    1.42340   -0.06657
    1.43756   -0.06573
    1.45172   -0.06507
    1.46587   -0.06459
    1.48003   -0.06429
    1.49419   -0.06420
    1.50820   -0.06438
    1.52221   -0.06493
    1.53622   -0.06584
    1.55023   -0.06709
    1.56424   -0.06867
    1.57826   -0.07055
    1.59227   -0.07271
    1.60628   -0.07512
    1.62029   -0.07776
    1.63430   -0.08060
    1.64831   -0.08361
    1.66232   -0.08676
    1.67634   -0.09002
    1.69035   -0.09338
    1.70436   -0.09680
    1.71837   -0.10026
    1.73238   -0.10374
    1.74639   -0.10723
    1.76040   -0.11069
    1.77442   -0.11412
    1.78843   -0.11750
    1.80244   -0.12081
    1.81645   -0.12404
    1.83046   -0.12717
    1.84447   -0.13020
    1.85848   -0.13311
    1.87250   -0.13589
    1.88651   -0.13853
    1.90052   -0.14103
    1.91453   -0.14337
    1.92854   -0.14555
    1.94255   -0.14757
    1.95657   -0.14941
    1.97058   -0.15106
    1.98459   -0.15254
    1.99860   -0.15383
    2.01261   -0.15492
    2.02662   -0.15582
    2.04063   -0.15652
    2.05465   -0.15702
    2.06866   -0.15733
    2.08267   -0.15743
    2.09654   -0.15736
    2.11041   -0.15714
    2.12428   -0.15679
    2.13815   -0.15629
    2.15202   -0.15566
    2.16589   -0.15488
    2.17976   -0.15398
    2.19363   -0.15294
    2.20750   -0.15177
    2.22137   -0.15048
    2.23524   -0.14907
    2.24912   -0.14754
    2.26299   -0.14590
    2.27686   -0.14415
    2.29073   -0.14231

    0.00000    0.05698
    0.01387    0.05727
    0.02774    0.05810
    0.04161    0.05941
    0.05548    0.06110
    0.06935    0.06306
    0.08322    0.06520
    0.09709    0.06740
    0.11097    0.06961
    0.12484    0.07175
    0.13871    0.07380
    0.15258    0.07573
    0.16645    0.07753
    0.18032    0.07919
    0.19419    0.08072
    0.20806    0.08212
    0.22193    0.08340
    0.23580    0.08458
    0.24967    0.08566
    0.26354    0.08665
    0.27741    0.08756
    0.29128    0.08840
    0.30515    0.08918
    0.31902    0.08990
    0.33290    0.09057
    0.34677    0.09121
    0.36064    0.09181
    0.37451    0.09238
    0.38838    0.09294
    0.40225    0.09348
    0.41612    0.09402
    0.42999    0.09455
    0.44386    0.09509
    0.45773    0.09564
    0.47160    0.09620
    0.48547    0.09678
    0.49934    0.09738
    0.51321    0.09800
    0.52708    0.09865
    0.54095    0.09931
    0.55483    0.09999
    0.56870    0.10069
    0.58257    0.10140
    0.59644    0.10211
    0.61031    0.10282
    0.62418    0.10351
    0.63859    0.10308
    0.65301    0.10259
    0.66742    0.10203
    0.68184    0.10139
    0.69625    0.10066
    0.71067    0.09983
    0.72508    0.09890
    0.73950    0.09785
    0.75391    0.09667
    0.76833    0.09539
    0.78274    0.09398
    0.79716    0.09247
    0.81157    0.09087
    0.82599    0.08920
    0.84040    0.08747
    0.85481    0.08573
    0.86923    0.08401
    0.88364    0.08235
    0.89806    0.08078
    0.91247    0.07935
    0.92689    0.07811
    0.94130    0.07709
    0.95572    0.07634
    0.97013    0.07588
    0.98455    0.07572
    0.99870    0.07574
    1.01286    0.07580
    1.02702    0.07589
    1.04117    0.07602
    1.05533    0.07618
    1.06949    0.07637
    1.08364    0.07659
    1.09780    0.07683
    1.11196    0.07708
    1.12611    0.07734
    1.14027    0.07761
    1.15443    0.07786
    1.16858    0.07810
    1.18274    0.07831
    1.19690    0.07848
    1.21105    0.07860
    1.22521    0.07864
    1.23937    0.07859
    1.25352    0.07844
    1.26768    0.07816
    1.28184    0.07773
    1.29599    0.07713
    1.31015    0.07634
    1.32431    0.07534
    1.33846    0.07413
    1.35262    0.07270
    1.36678    0.07106
    1.38093    0.06923
    1.39509    0.06725
    1.40925    0.06519
    1.42340    0.06314
    1.43756    0.06119
    1.45172    0.05948
    1.46587    0.05814
    1.48003    0.05728
    1.49419    0.05698
    1.50820    0.05728
    1.52221    0.05813
    1.53622    0.05951
    1.55023    0.06135
    1.56424    0.06356
    1.57826    0.06605
    1.59227    0.06875
    1.60628    0.07158
    1.62029    0.07448
    1.63430    0.07738
    1.64831    0.08023
    1.66232    0.08300
    1.67634    0.08565
    1.69035    0.08815
    1.70436    0.09049
    1.71837    0.09265
    1.73238    0.09462
    1.74639    0.09641
    1.76040    0.09801
    1.77442    0.09942
    1.78843    0.10066
    1.80244    0.10174
    1.81645    0.10267
    1.83046    0.10347
    1.84447    0.10415
    1.85848    0.10472
    1.87250    0.10520
    1.88651    0.10561
    1.90052    0.10595
    1.91453    0.10624
    1.92854    0.10649
    1.94255    0.10670
    1.95657    0.10688
    1.97058    0.10703
    1.98459    0.10716
    1.99860    0.10727
    2.01261    0.10737
    2.02662    0.10745
    2.04063    0.10751
    2.05465    0.10755
    2.06866    0.10757
    2.08267    0.10758
    2.09654    0.10758
    2.11041    0.10758
    2.12428    0.10757
    2.13815    0.10754
    2.15202    0.10748
    2.16589    0.10738
    2.17976    0.10722
    2.19363    0.10700
    2.20750    0.10670
    2.22137    0.10633
    2.23524    0.10589
    2.24912    0.10537
    2.26299    0.10480
    2.27686    0.10417
    2.29073    0.10351

    0.00000    0.16074
    0.01387    0.16079
    0.02774    0.16095
    0.04161    0.16120
    0.05548    0.16155
    0.06935    0.16200
    0.08322    0.16256
    0.09709    0.16322
    0.11097    0.16398
    0.12484    0.16457
    0.13871    0.16510
    0.15258    0.16557
    0.16645    0.16597
    0.18032    0.16629
    0.19419    0.16651
    0.20806    0.16663
    0.22193    0.16666
    0.23580    0.16658
    0.24967    0.16640
    0.26354    0.16613
    0.27741    0.16576
    0.29128    0.16531
    0.30515    0.16477
    0.31902    0.16416
    0.33290    0.16348
    0.34677    0.16274
    0.36064    0.16194
    0.37451    0.16109
    0.38838    0.16019
    0.40225    0.15924
    0.41612    0.15827
    0.42999    0.15725
    0.44386    0.15621
    0.45773    0.15515
    0.47160    0.15407
    0.48547    0.15297
    0.49934    0.15185
    0.51321    0.15073
    0.52708    0.14961
    0.54095    0.14848
    0.55483    0.14737
    0.56870    0.14627
    0.58257    0.14519
    0.59644    0.14414
    0.61031    0.14312
    0.62418    0.14216
    0.63859    0.14276
    0.65301    0.14346
    0.66742    0.14425
    0.68184    0.14515
    0.69625    0.14617
    0.71067    0.14731
    0.72508    0.14858
    0.73950    0.15000
    0.75391    0.15156
    0.76833    0.15326
    0.78274    0.15512
    0.79716    0.15712
    0.81157    0.15927
    0.82599    0.16157
    0.84040    0.16399
    0.85481    0.16654
    0.86923    0.16920
    0.88364    0.17196
    0.89806    0.17479
    0.91247    0.17766
    0.92689    0.18053
    0.94130    0.18330
    0.95572    0.18581
    0.97013    0.18771
    0.98455    0.18846
    0.99870    0.18845
    1.01286    0.18844
    1.02702    0.18842
    1.04117    0.18839
    1.05533    0.18835
    1.06949    0.18828
    1.08364    0.18819
    1.09780    0.18807
    1.11196    0.18790
    1.12611    0.18769
    1.14027    0.18742
    1.15443    0.18708
    1.16858    0.18666
    1.18274    0.18614
    1.19690    0.18553
    1.21105    0.18480
    1.22521    0.18395
    1.23937    0.18296
    1.25352    0.18185
    1.26768    0.18025
    1.28184    0.17837
    1.29599    0.17651
    1.31015    0.17469
    1.32431    0.17291
    1.33846    0.17120
    1.35262    0.16956
    1.36678    0.16802
    1.38093    0.16659
    1.39509    0.16529
    1.40925    0.16413
    1.42340    0.16312
    1.43756    0.16228
    1.45172    0.16161
    1.46587    0.16113
    1.48003    0.16084
    1.49419    0.16074
    1.50820    0.16068
    1.52221    0.16049
    1.53622    0.16018
    1.55023    0.15976
    1.56424    0.15923
    1.57826    0.15860
    1.59227    0.15790
    1.60628    0.15712
    1.62029    0.15628
    1.63430    0.15541
    1.64831    0.15450
    1.66232    0.15358
    1.67634    0.15265
    1.69035    0.15173
    1.70436    0.15082
    1.71837    0.14994
    1.73238    0.14908
    1.74639    0.14825
    1.76040    0.14746
    1.77442    0.14670
    1.78843    0.14598
    1.80244    0.14528
    1.81645    0.14462
    1.83046    0.14398
    1.84447    0.14336
    1.85848    0.14276
    1.87250    0.14218
    1.88651    0.14162
    1.90052    0.14108
    1.91453    0.14056
    1.92854    0.14005
    1.94255    0.13957
    1.95657    0.13911
    1.97058    0.13869
    1.98459    0.13830
    1.99860    0.13795
    2.01261    0.13764
    2.02662    0.13739
    2.04063    0.13718
    2.05465    0.13704
    2.06866    0.13695
    2.08267    0.13691
    2.09654    0.13692
    2.11041    0.13692
    2.12428    0.13693
    2.13815    0.13697
    2.15202    0.13704
    2.16589    0.13716
    2.17976    0.13735
    2.19363    0.13763
    2.20750    0.13799
    2.22137    0.13846
    2.23524    0.13902
    2.24912    0.13968
    2.26299    0.14043
    2.27686    0.14126
    2.29073    0.14216

    0.00000    0.16074
    0.01387    0.16081
    0.02774    0.16101
    0.04161    0.16133
    0.05548    0.16176
    0.06935    0.16226
    0.08322    0.16282
    0.09709    0.16341
    0.11097    0.16400
    0.12484    0.16484
    0.13871    0.16580
    0.15258    0.16687
    0.16645    0.16804
    0.18032    0.16931
    0.19419    0.17069
    0.20806    0.17216
    0.22193    0.17373
    0.23580    0.17539
    0.24967    0.17714
    0.26354    0.17899
    0.27741    0.18092
    0.29128    0.18293
    0.30515    0.18502
    0.31902    0.18718
    0.33290    0.18941
    0.34677    0.19169
    0.36064    0.19404
    0.37451    0.19642
    0.38838    0.19885
    0.40225    0.20131
    0.41612    0.20380
    0.42999    0.20630
    0.44386    0.20882
    0.45773    0.21133
    0.47160    0.21384
    0.48547    0.21634
    0.49934    0.21882
    0.51321    0.22126
    0.52708    0.22367
    0.54095    0.22604
    0.55483    0.22835
    0.56870    0.23060
    0.58257    0.23278
    0.59644    0.23489
    0.61031    0.23692
    0.62418    0.23886
    0.63859    0.23765
    0.65301    0.23631
    0.66742    0.23486
    0.68184    0.23329
    0.69625    0.23162
    0.71067    0.22988
    0.72508    0.22806
    0.73950    0.22620
    0.75391    0.22430
    0.76833    0.22238
    0.78274    0.22047
    0.79716    0.21857
    0.81157    0.21671
    0.82599    0.21491
    0.84040    0.21319
    0.85481    0.21156
    0.86923    0.21004
    0.88364    0.20865
    0.89806    0.20742
    0.91247    0.20634
    0.92689    0.20544
    0.94130    0.20473
    0.95572    0.20421
    0.97013    0.20390
    0.98455    0.20380
    0.99870    0.20373
    1.01286    0.20352
    1.02702    0.20316
    1.04117    0.20268
    1.05533    0.20205
    1.06949    0.20129
    1.08364    0.20041
    1.09780    0.19940
    1.11196    0.19827
    1.12611    0.19703
    1.14027    0.19568
    1.15443    0.19423
    1.16858    0.19269
    1.18274    0.19107
    1.19690    0.18938
    1.21105    0.18763
    1.22521    0.18583
    1.23937    0.18399
    1.25352    0.18212
    1.26768    0.18025
    1.28184    0.17837
    1.29599    0.17651
    1.31015    0.17469
    1.32431    0.17291
    1.33846    0.17120
    1.35262    0.16956
    1.36678    0.16802
    1.38093    0.16659
    1.39509    0.16529
    1.40925    0.16413
    1.42340    0.16312
    1.43756    0.16228
    1.45172    0.16161
    1.46587    0.16113
    1.48003    0.16084
    1.49419    0.16074
    1.50820    0.16093
    1.52221    0.16148
    1.53622    0.16239
    1.55023    0.16364
    1.56424    0.16521
    1.57826    0.16709
    1.59227    0.16926
    1.60628    0.17167
    1.62029    0.17431
    1.63430    0.17715
    1.64831    0.18016
    1.66232    0.18331
    1.67634    0.18657
    1.69035    0.18993
    1.70436    0.19335
    1.71837    0.19681
    1.73238    0.20029
    1.74639    0.20378
    1.76040    0.20724
    1.77442    0.21067
    1.78843    0.21405
    1.80244    0.21736
    1.81645    0.22059
    1.83046    0.22372
    1.84447    0.22675
    1.85848    0.22966
    1.87250    0.23244
    1.88651    0.23508
    1.90052    0.23758
    1.91453    0.23992
    1.92854    0.24210
    1.94255    0.24411
    1.95657    0.24595
    1.97058    0.24761
    1.98459    0.24909
    1.99860    0.25037
    2.01261    0.25147
    2.02662    0.25237
    2.04063    0.25307
    2.05465    0.25357
    2.06866    0.25387
    2.08267    0.25398
    2.09654    0.25390
    2.11041    0.25369
    2.12428    0.25333
    2.13815    0.25284
    2.15202    0.25220
    2.16589    0.25143
    2.17976    0.25052
    2.19363    0.24948
    2.20750    0.24832
    2.22137    0.24703
    2.23524    0.24561
    2.24912    0.24409
    2.26299    0.24245
    2.27686    0.24070
    2.29073    0.23886

    0.00000    0.16074
    0.01387    0.16092
    0.02774    0.16147
    0.04161    0.16237
    0.05548    0.16364
    0.06935    0.16527
    0.08322    0.16724
    0.09709    0.16954
    0.11097    0.17216
    0.12484    0.17504
    0.13871    0.17817
    0.15258    0.18150
    0.16645    0.18497
    0.18032    0.18856
    0.19419    0.19221
    0.20806    0.19589
    0.22193    0.19956
    0.23580    0.20320
    0.24967    0.20677
    0.26354    0.21027
    0.27741    0.21368
    0.29128    0.21700
    0.30515    0.22021
    0.31902    0.22332
    0.33290    0.22633
    0.34677    0.22924
    0.36064    0.23204
    0.37451    0.23475
    0.38838    0.23736
    0.40225    0.23987
    0.41612    0.24228
    0.42999    0.24459
    0.44386    0.24679
    0.45773    0.24887
    0.47160    0.25083
    0.48547    0.25266
    0.49934    0.25435
    0.51321    0.25588
    0.52708    0.25725
    0.54095    0.25844
    0.55483    0.25944
    0.56870    0.26025
    0.58257    0.26086
    0.59644    0.26126
    0.61031    0.26146
    0.62418    0.26147
    0.63859    0.26137
    0.65301    0.26095
    0.66742    0.26022
    0.68184    0.25918
    0.69625    0.25784
    0.71067    0.25621
    0.72508    0.25433
    0.73950    0.25220
    0.75391    0.24985
    0.76833    0.24730
    0.78274    0.24458
    0.79716    0.24171
    0.81157    0.23871
    0.82599    0.23559
    0.84040    0.23237
    0.85481    0.22909
    0.86923    0.22575
    0.88364    0.22238
